./raw\1692.html,https://www.snopes.com/fact-check/police-13-year-old-girl-beheaded-seeing-grandmother-die/,"A 13-year-old girl was beheaded by an ""illegal immigrant"" in a crime ""suppressed"" by the mainstream news media.",False,Politics
./raw\1155.html,https://www.snopes.com/fact-check/ilhan-omar-arrest/,"In January 2013, future U.S. Rep. Ilhan Omar was arrested on suspicion of trespass in Minneapolis.",True,Politics
./raw\4894.html,https://www.snopes.com/fact-check/lionesses-grow-manes/,"Under certain conditions, lionesses can grow manes and develop ""masculine behavior"".",True,Science
./raw\1219.html,https://www.snopes.com/fact-check/nz-prime-minister-massacre-aid/,New Zealand Prime Minister Jacinda Ardern wore a hijab and offered financial assistance in support of Christchurch shooting victims.,True,Politics
./raw\1999.html,https://www.snopes.com/fact-check/trump-supporters-navajo-legislator-legal/,"Armed Trump supporters protesting immigration demanded to know if a Native American legislator is in the United States ""legally.""",True,Politics
./raw\5224.html,https://www.snopes.com/fact-check/oklahoma-police-erad-civil-forfeitures/,"The Oklahoma Highway Patrol is using a device called an ""ERAD"" to seize money from people's bank accounts.",False,Crime
./raw\254.html,https://www.snopes.com/fact-check/something-eggstra/,Instant cake mixes sold poorly until one food company decided to require the addition of a fresh egg to their product.,False,Business
./raw\2593.html,https://www.snopes.com/fact-check/activists-target-big-box-chain-target-with-holiday-boycott/,An activist group has launched a holiday-season boycott against chain retailer Target.,True,Business
./raw\4574.html,https://www.snopes.com/fact-check/fork-urethra/,Image shows an x-ray of a man with a fork in his urethra.,True,Medical
./raw\4376.html,https://www.snopes.com/fact-check/semen-reduces-plaque-and-tartar/,The American Dental Association said semen cuts plaque and tartar by 77%.,False,Medical
./raw\3556.html,https://www.snopes.com/fact-check/semper-fight/,Speech by Franklin Graham laments that the American dream ended with the re-election of Barack Obama.,False,Politics
./raw\1390.html,https://www.snopes.com/fact-check/ocasio-cortez-i-have-a-very-good-brain-trump/,"U.S. Representative-Elect Alexandria Ocasio-Cortez once said, ""I have a very good brain.""",False,Politics
./raw\553.html,https://www.snopes.com/fact-check/natalia-bryant-death-hoax/,Kobe Bryant's daughter Natalia Bryant died by suicide in February 2020.,False,Sports
./raw\2432.html,https://www.snopes.com/fact-check/trump-sanctions-russias-intelligence-agency-present-putin/,"President Trump lifted sanctions against Russia as a ""gift"" to Putin.",False,Politics
./raw\2743.html,https://www.snopes.com/fact-check/huge-crowd-at-trump-rally-in-panama-city-florida/,"A photograph shows a massive audience attending a Donald Trump rally in Panama City, Florida.",False,Politics
./raw\2745.html,https://www.snopes.com/fact-check/newsweek-proves-that-wikileaks-is-leaking-phony-hillary-clinton-emails/,WikiLeaks was caught by Newsweek fabricating e-mails with the intent of damaging the campaign of Hillary Clinton.,False,Politics
./raw\2907.html,https://www.snopes.com/fact-check/trump-polls-drop-out/,Donald Trump said on Meet the Press that he would drop out of the presidential race if polls showed him losing to Hillary Clinton.,False,Politics
./raw\199.html,https://www.snopes.com/fact-check/cocktails-came-out-of-prohibition/,"Cocktails are a wholly American invention, popularized by Prohibition.",False,Business
./raw\3757.html,https://www.snopes.com/fact-check/personal-foul/,A list collects statements about rape made by Republican politicians.,True,Politics
./raw\736.html,https://www.snopes.com/fact-check/pelosi-impeachment-two-years/,"U.S. House Speaker Nancy Pelosi ""admitted"" she began impeachment proceedings against President Donald Trump 2 1/2 years ago.",False,Politics
./raw\1708.html,https://www.snopes.com/fact-check/russell-walker-candidate/,"Russell Walker, a candidate running as a Republican in the North Carolina general election, said 'God Is a Racist and White Supremacist' among other racist comments.",True,Politics
./raw\2976.html,https://www.snopes.com/fact-check/seth-conrad-rich/,DNC staffer Seth Rich was gunned down to prevent him from meeting with the FBI over plans to testify against Hillary Clinton.,False,Politics
./raw\5479.html,https://www.snopes.com/fact-check/surrender-car-police/,"By law, a driver must surrender his vehicle to a policeman who requests its use in order to chase a fleeing suspect.",False,Crime
./raw\1701.html,https://www.snopes.com/fact-check/joel-osteen-sheeps-clothing/,"American televangelist Joel Osteen has debuted a clothing line called ""Sheep's Clothing.""",False,Politics
./raw\2027.html,https://www.snopes.com/fact-check/customs-agents-bus-citizenship/,Customs agents boarded a Greyhound bus and asked passengers for proof of citizenship.,True,Politics
./raw\2377.html,https://www.snopes.com/fact-check/trump-meals-on-wheels/,President Donald Trump has announced budget cuts that would end the Meals on Wheels program.,False,Politics
./raw\4198.html,https://www.snopes.com/fact-check/italy-200-deaths-24-hours/,"Almost 200 people in Italy died from the coronavirus in a 24-hour period between March 11 and 12, 2020.",True,Medical
./raw\2301.html,https://www.snopes.com/fact-check/same-girl-crying-now-oregon/,"The same crying woman appears in photos taken at the scenes of massacres in Sandy Hook, Aurora, Boston, Oregon, Paris, and Manchester.",False,Politics
./raw\3431.html,https://www.snopes.com/fact-check/oxford-junior-dictionary-words/,Dozens of nature words were removed from the Oxford Junior Dictionary in order to make room for modern technology-related words.,True,Politics
./raw\2461.html,https://www.snopes.com/fact-check/white-house-comment-shutdown/,President Trump's administration shut down the White House phone comment line.,False,Politics
./raw\1907.html,https://www.snopes.com/fact-check/soros-paid-march-for-our-lives-protesters/,"Organizers working for billionaire George Soros ran Craigslist ads offering $300 each to individuals participating in the 24 March 2018 ""March for Our Lives"" protests.",False,Politics
./raw\1712.html,https://www.snopes.com/fact-check/trump-tap-giorgio-tsoukalos-secretary-space-force/,"President Trump nominated Giorgio A. Tsoukalos, best known for his appearances on the television series ""Ancient Aliens,"" to lead the Space Force.",False,Politics
./raw\5078.html,https://www.snopes.com/fact-check/weight-of-the-soul/,A physician once placed dying patients upon a scale and determined the weight of the human soul to be 21 grams.,False,Religion
./raw\2955.html,https://www.snopes.com/fact-check/massachusetts-banned-semi-automatic-rifles/,"In July 2016, Massachusetts implemented a new ban on the sale of all semi-automatic rifles.",False,Politics
./raw\1574.html,https://www.snopes.com/fact-check/vince-foster-avoid-testifying/,Clinton associate Vince Foster shot himself three times in the back of the head to avoid testifying against Hillary Clinton.,False,Politics
./raw\3653.html,https://www.snopes.com/fact-check/congressional-swearing-quran/,A newly-elected Muslim Congressman took his oath of office on the Quran instead of the Bible.,False,Politics
./raw\908.html,https://www.snopes.com/fact-check/pelosi-jr-ukraine/,"U.S. House Speaker Nancy Pelosi’s son, Paul Pelosi Jr., “was an executive of a gas industry company that did business in Ukraine.”",False,Politics
./raw\733.html,https://www.snopes.com/fact-check/virginia-gun-rally-emergency/,"The state of Virginia declared a state of emergency ahead of pro-gun rallies in Richmond, Virginia.",True,Politics
./raw\1294.html,https://www.snopes.com/fact-check/pelosi-reagan-evil-quote/,"President Ronald Reagan once said, “Nancy Pelosi is extremely evil” because she is a member of the politically connected D'Alesandro family.",False,Politics
./raw\2991.html,https://www.snopes.com/fact-check/steven-hildreth-traffic-stop/,"Steven Hildreth Jr. was stopped by police officers for a broken headlight, but was let go with a verbal warning.",True,Crime
./raw\2228.html,https://www.snopes.com/fact-check/obama-left-trump-a-white-house-full-of-roaches/,"President Trump inherited a White House infested with cockroaches due to the careless behavior of his predecessor, Barack Obama.",False,Politics
./raw\1048.html,https://www.snopes.com/fact-check/sasha-obama-shoplifting-ring/,Sasha Obama was arrested for her participation in a large-scale shoplifting ring.,False,Politics
./raw\2520.html,https://www.snopes.com/fact-check/nickelback-to-play-trumps-inauguration/,Donald Trump posted a message on Twitter stating that Nickelback would play at his inauguration.,False,Politics
./raw\558.html,https://www.snopes.com/fact-check/golfing-robot-hit-a-hole-in-one/,A video shows a golfing robot hitting a hole-in-one.,True,Sports
./raw\1437.html,https://www.snopes.com/fact-check/trump-military-votes-florida/,"If carried out, President Donald Trump's 12 November proposal to finalize the election night results of two contests in Florida would exclude ballots mailed by U.S. military personnel overseas.",True,Politics
./raw\3282.html,https://www.snopes.com/fact-check/hillary-clinton-victims-of-war/,"Hillary Clinton once said that ""women have always been the primary victims of war.""",True,Politics
./raw\772.html,https://www.snopes.com/fact-check/aoc-omar-social-security/,"U.S. Reps. Alexandria Ocasio-Cortez and Ilhan Omar have vowed to end ""senior entitlements"" like Social Security and Medicare.",False,Politics
./raw\5132.html,https://www.snopes.com/fact-check/50-years-ribs-theft/,"A billionaire avoided jail despite raping his infant daughter, while another man was sentenced to 50 years in jail for stealing a rack of ribs.",True,Crime
./raw\1446.html,https://www.snopes.com/fact-check/crisis-actor-mother-three-shootings/,The same woman appeared on television as the victim or mother of children killed in three different mass shootings.,False,Politics
./raw\1269.html,https://www.snopes.com/fact-check/trump-sotu-super-bowl/,More people watched President Trump's 2019 State of the Union address on television than watched Super Bowl Super Bowl LIII.,False,Politics
./raw\3548.html,https://www.snopes.com/fact-check/brooke-baldwin-military-authority/,"CNN reporter Brooke Baldwin said ""don't hire veterans, they can't be trusted with authority.""",False,Politics
./raw\3144.html,https://www.snopes.com/fact-check/schools-prayer-rugs-muslims/,Taxpayers footed the bill for prayer rugs at a St. Cloud school district after a lawsuit was brought by CAIR.,False,Politics
./raw\1931.html,https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/,A Tennessee school district banned the American flag on campus.,False,Politics
